mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.907572348912558,0.27093203188214304,0.012557029724121094,0.002032360138796856,0.1,5,,400,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 400, 'subsample': 1.0}",-937158.9388135878,-979330.4879476109,-1040657.4700111012,-985715.6322574333,42493.639060480644,82
0.4623441696166992,0.08372919862815499,0.0069878896077473955,0.0016783254707207064,0.1,5,sqrt,100,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.6}",-1115972.6754719864,-1024649.4703966021,-1046823.4247040142,-1062481.8568575343,38891.91706460327,175
0.3192867437998454,0.004089458359294079,0.0056916077931722,0.00027966850506564215,0.1,5,sqrt,100,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.7}",-1095613.1254715861,-1040486.7450261385,-1104154.5682486356,-1080084.8129154535,28216.358099555157,195
0.35208384195963544,0.00978119532595073,0.005439440409342448,0.00028195940233260395,0.1,5,sqrt,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.8}",-1140890.8821793026,-1038573.1775505791,-1055948.6914832764,-1078470.9170710526,44703.960705905345,192
0.4102884928385417,0.012392504752989473,0.006009976069132487,0.000783423578429889,0.1,5,sqrt,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 1.0}",-1036119.4582862939,-992477.963330237,-1007001.8175654934,-1011866.4130606748,18145.582336548472,107
0.6045928796132406,0.02866114576762776,0.007778485616048177,0.00019111053240567378,0.1,5,sqrt,200,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.6}",-1017457.1801746486,-969959.6621042056,-987301.143644487,-991572.6619744472,19624.609675021227,85
0.6638541221618652,0.014056445607059449,0.0080107053120931,3.205131662698711e-05,0.1,5,sqrt,200,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.7}",-995168.7076613047,-999659.5686451035,-1018082.6750615499,-1004303.650455986,9914.235469078518,100
0.712328831354777,0.00783352510010929,0.007687807083129883,6.900999585401429e-05,0.1,5,sqrt,200,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",-1039661.0560368954,-967452.1074992403,-965731.801363085,-990948.3216330735,34452.263913261064,84
0.7781422138214111,0.01675545936510974,0.007473389307657878,0.00013228318969707488,0.1,5,sqrt,200,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",-949232.2104755364,-953766.8568012338,-935491.5059459052,-946163.5244075585,7770.016639158132,34
0.9028441905975342,0.019308541746812777,0.016174952189127605,0.008290736303123075,0.1,5,sqrt,300,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.6}",-996420.8483654378,-958099.8542573783,-955570.5353542021,-970030.4126590061,18689.403167035085,62
1.483193318049113,0.21076208383826997,0.013696034749348959,0.003743444584323043,0.1,5,sqrt,300,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.7}",-969418.47947768,-986897.7897319288,-989560.0210214205,-981958.7634103432,8933.67821573857,78
1.0900449752807617,0.014182905857728648,0.010284185409545898,0.00044979457948395355,0.1,5,sqrt,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.8}",-1013300.9475233599,-962397.3630036926,-943680.9368917965,-973126.4158062829,29417.352029205817,67
1.17307710647583,0.022832215517494557,0.009944518407185873,0.00012396563773255882,0.1,5,sqrt,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 1.0}",-921313.7106109969,-951336.1133784504,-912688.4312746568,-928446.0850880346,16564.297092632634,18
1.1859887440999348,0.027821961572881308,0.012819210688273111,0.00023022416446947491,0.1,5,sqrt,400,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.6}",-977546.5787783149,-949709.4098086936,-921122.1988924971,-949459.3958265018,23035.83500575046,39
1.2937599817911785,0.023495075285182302,0.018241405487060547,0.00794398313237161,0.1,5,sqrt,400,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.7}",-957315.9104969372,-984111.0327471187,-989499.4620455733,-976975.4684298764,14074.384679624065,72
1.4078022638956706,0.011572103201879909,0.012842019399007162,0.00037365013334231386,0.1,5,sqrt,400,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.8}",-998430.3677155753,-955832.333788337,-926566.9057824351,-960276.5357621157,29505.959721631116,52
2.105196793874105,0.23125888106747758,0.013918399810791016,0.0025038140339948044,0.1,5,sqrt,400,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 1.0}",-901736.1353173263,-944715.3554270541,-899532.7731011863,-915328.0879485222,20799.396123525024,10
1.8400517304738362,0.018891375582320985,0.006720701853434245,0.0002591261795967854,0.1,7,,100,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 100, 'subsample': 0.6}",-986738.5788711724,-993299.6365217126,-1072135.4558183504,-1017391.2237370784,38802.57791263832,115
2.1335184574127197,0.014482759879876376,0.006930987040201823,0.00020641802095905954,0.1,7,,100,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 100, 'subsample': 0.7}",-997576.2746230128,-1085950.9377458566,-1078989.2582508975,-1054172.1568732557,40120.125133654554,159
2.6116867065429688,0.3081262988628675,0.007082303365071614,0.0007842464344145321,0.1,7,,100,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 100, 'subsample': 0.8}",-1048483.3432460051,-1019237.5034372649,-1145459.7396248532,-1071060.195436041,53946.26288049297,182
3.199129819869995,0.35095994798551455,0.006408294041951497,0.00014651428982079373,0.1,7,,100,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 100, 'subsample': 1.0}",-1122575.5816987192,-1133905.75760004,-1214522.40529556,-1157001.2481981062,40935.769663064166,298
3.6440935134887695,0.0242173172065876,0.00984493891398112,0.00011217238723154588,0.1,7,,200,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 200, 'subsample': 0.6}",-938413.1011832025,-964470.1655777197,-1040018.9874568156,-980967.4180725791,43089.507897483665,77
4.708009560902913,0.3717618996678677,0.010267814000447592,0.0007054634086061787,0.1,7,,200,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 200, 'subsample': 0.7}",-962605.9969040804,-1060796.1294818865,-1039672.4036325193,-1021024.8433394954,42198.92702090309,122
4.955055236816406,0.33013456852260603,0.010150591532389322,0.0004745166795431031,0.1,7,,200,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",-1012008.555688131,-992871.744434794,-1101599.4283698318,-1035493.242830919,47392.511441614486,142
5.995255549748738,0.3671632943144365,0.009160916010538736,0.00013701088743769269,0.1,7,,200,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",-1081541.5298636814,-1104414.3696230561,-1168441.9095103503,-1118132.6029990292,36779.173825251026,238
5.978713750839233,0.38036769746462507,0.014522631963094076,0.0008746810594515341,0.1,7,,300,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 300, 'subsample': 0.6}",-925794.4607888779,-962516.2574695105,-1028704.2421355757,-972338.3201313214,42582.94228448517,65
6.9801131884257,0.477021586649232,0.017669121424357098,0.006824880839428041,0.1,7,,300,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 300, 'subsample': 0.7}",-957257.5005274811,-1062258.4490156395,-1028991.2454324316,-1016169.0649918508,43814.80746118702,114
7.839638948440552,0.02280883869662482,0.013229688008626303,0.0005235974655907389,0.1,7,,300,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 300, 'subsample': 0.8}",-1007005.8796863495,-988459.2990468354,-1087117.5490919258,-1027527.5759417036,42811.35042943368,128
9.062121550242106,0.11444882582197007,0.014190435409545898,0.0025401137870380975,0.1,7,,300,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 300, 'subsample': 1.0}",-1076825.1317957712,-1099025.5993068102,-1161402.9630910228,-1112417.8980645346,35803.79529383371,233
7.897924343744914,0.43338082137597045,0.01959649721781413,0.0029541278478295743,0.1,7,,400,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 400, 'subsample': 0.6}",-923035.0912553599,-960492.3910678631,-1026818.8276338677,-970115.4366523636,42912.45537068798,63
9.051342805226644,0.28444991861952795,0.01682273546854655,0.0005729742415042479,0.1,7,,400,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 400, 'subsample': 0.7}",-953883.1360052016,-1058434.286171013,-1024839.1882512913,-1012385.5368091686,43581.768557734664,109
10.165464083353678,0.17853838267583763,0.015814781188964844,0.00019349319023616982,0.1,7,,400,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 400, 'subsample': 0.8}",-1003115.6262488827,-986576.7695508238,-1083924.2674715687,-1024538.8877570918,42531.17239620987,125
12.186729431152344,0.06591393786725198,0.014970064163208008,0.00011901187444955998,0.1,7,,400,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': None, 'n_estimators': 400, 'subsample': 1.0}",-1075280.6795070607,-1097979.657450197,-1158505.8899010334,-1110588.742286097,35126.91917964007,231
0.3832077185312907,0.011707780493096018,0.006533463795979817,7.821930248936317e-05,0.1,7,sqrt,100,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.6}",-1079032.3966652434,-992857.5570262586,-1029561.8724027725,-1033817.2753647581,35309.178103130136,140
0.42391427357991535,0.006846251950012441,0.007137457529703776,0.00036114810981733485,0.1,7,sqrt,100,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.7}",-1005661.6408216876,-1015057.4222093625,-927978.8018033522,-982899.2882781341,39023.625775003464,80
0.4499824047088623,0.02255989163797224,0.00681614875793457,0.00014838193732044796,0.1,7,sqrt,100,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.8}",-987387.8458235498,-998645.3425515497,-1010462.686918676,-998831.9584312584,9421.18860180785,94
0.5131367047627767,0.0010347023959240615,0.006687243779500325,0.00011781840059040089,0.1,7,sqrt,100,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 1.0}",-1009537.8407677084,-936457.4595940205,-946105.6233037397,-964033.6412218228,32416.517373876042,56
0.7351832389831543,0.02283480126247299,0.009838501612345377,0.0002143471278371741,0.1,7,sqrt,200,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.6}",-1041700.0574163551,-975424.8776078954,-987950.9225900364,-1001691.9525380958,28748.470019417404,99
0.8134924570719401,0.012452368290572752,0.012058019638061523,0.0024037386921265504,0.1,7,sqrt,200,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.7}",-961875.3696779022,-988912.854376641,-897564.8630419305,-949451.0290321579,38313.505543804495,38
1.3684016863505046,0.13253938039750388,0.013534148534138998,0.004871009056940799,0.1,7,sqrt,200,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",-940379.4909214231,-970011.2648108125,-960065.0285066237,-956818.5947462864,12313.001396306508,49
1.0993475119272869,0.10381802367220186,0.0100860595703125,0.00017055590414030795,0.1,7,sqrt,200,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",-964135.1081256749,-914249.1424548307,-905809.3856289522,-928064.5454031526,25737.411099533074,17
1.1278098424275715,0.016308855458110175,0.013910293579101562,0.00021358162117814924,0.1,7,sqrt,300,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.6}",-1023665.3939524308,-966225.877015642,-970814.1605832514,-986901.8105171081,26063.178199376107,83
1.2670901616414387,0.028790290639208183,0.013786872227986654,0.0004215891464400432,0.1,7,sqrt,300,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.7}",-941911.777702994,-979769.4214490122,-877989.0341405116,-933223.4110975061,42003.39348092894,22
1.362242062886556,0.01241576674493589,0.014458894729614258,0.0013062973893325526,0.1,7,sqrt,300,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.8}",-926154.0440706218,-966550.6314722315,-941472.0576078525,-944725.5777169019,16651.528723592986,32
1.540805419286092,0.020783111513683294,0.013862371444702148,0.0006884464349426003,0.1,7,sqrt,300,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 1.0}",-958133.2744836594,-910756.2772810891,-894008.2430483219,-920965.9316043569,27156.125094181116,14
2.0494739214579263,0.12621669980420214,0.02400525410970052,0.0056863701223029235,0.1,7,sqrt,400,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.6}",-1013886.8965833721,-963080.4763461296,-960749.7108550286,-979239.0279281768,24518.213892320673,76
1.7003734906514485,0.02403496047996319,0.01777513821919759,0.0005629910781667405,0.1,7,sqrt,400,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.7}",-938859.6969905228,-975321.6904451745,-868784.4666623304,-927655.2846993426,44209.34406459046,16
1.8518608411153157,0.030696053322421982,0.021624962488810223,0.005334144435905941,0.1,7,sqrt,400,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.8}",-921680.9745444075,-964560.0958560263,-933521.8271264393,-939920.9658422909,18080.680174201872,28
2.0784080823262534,0.04159364974961006,0.01775503158569336,0.0007644188961042427,0.1,7,sqrt,400,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 1.0}",-955353.0151449743,-908971.383294767,-889089.9363507549,-917804.7782634987,27763.531869792125,11
2.778481642405192,0.21687380490106206,0.008850495020548502,0.00015509274667170175,0.1,9,,100,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 0.6}",-1025048.2142098102,-1054167.084447377,-1136522.6394482173,-1071912.6460351348,47207.454126136945,183
2.5962232748667398,0.0332848429759508,0.010796944300333658,0.0034576159206010505,0.1,9,,100,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 0.7}",-1108404.8710195469,-1071308.8094689106,-1224977.9060366997,-1134897.1955083858,65472.28549855564,264
2.9966633319854736,0.09990652373885389,0.011275529861450195,0.0036420474617215575,0.1,9,,100,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 0.8}",-1155645.1216671513,-1064407.0015716658,-1177820.9368394036,-1132624.3533594068,49079.16739539493,261
4.061935742696126,0.2922933624311569,0.00858322779337565,0.00026893744889227965,0.1,9,,100,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 1.0}",-1334736.7909387774,-1359269.9192442896,-1532758.5430770144,-1408921.751086694,88136.75693282619,490
4.743076642354329,0.4021057056219941,0.013968706130981445,0.0003891102237613342,0.1,9,,200,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 0.6}",-1009929.0102949579,-1047382.2206769638,-1118406.1741220164,-1058572.468364646,44986.96107743799,167
5.422980070114136,0.32911709532971284,0.01437075932820638,0.0012597198794896689,0.1,9,,200,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 0.7}",-1089352.6236089163,-1061888.6456364763,-1211875.9128483662,-1121039.0606979197,65202.596078015355,246
6.390679915746053,0.34553809076810865,0.014400641123453775,0.000868704571691261,0.1,9,,200,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",-1145223.3160907447,-1057928.6147350997,-1167548.791064302,-1123566.9072967155,47299.72372013694,251
7.701962947845459,0.27797736859175537,0.01606122652689616,0.004970872951846313,0.1,9,,200,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",-1327252.3250732385,-1353445.9647660202,-1525676.134441127,-1402124.808093462,88015.99995375561,488
7.217602729797363,0.36491511718279135,0.018206040064493816,0.0006599950038439663,0.1,9,,300,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 0.6}",-1006314.4228477118,-1045326.0367128983,-1114360.3923910123,-1055333.6173172074,44673.6061957674,161
8.219467322031656,0.38512262703732325,0.018149773279825848,0.0001812295231181877,0.1,9,,300,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 0.7}",-1086719.6816509436,-1060479.4087693535,-1209340.5900544308,-1118846.5601582427,64879.452655748275,240
9.170507351557413,0.38566971659614413,0.023471514383951824,0.008171967945475405,0.1,9,,300,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 0.8}",-1144243.2473449658,-1056970.6682384745,-1166264.2260222617,-1122492.7138685673,47195.23085468455,250
11.448330322901407,0.0979640866534999,0.016857226689656574,0.0005711193301120342,0.1,9,,300,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 1.0}",-1326667.9793097486,-1352939.190602056,-1525112.5947387237,-1401573.2548835094,88011.44056158405,487
9.610436280568441,0.05009172546257382,0.023309787114461262,0.001610137550075329,0.1,9,,400,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 0.6}",-1005529.8866723608,-1045276.5306453749,-1114047.9881285012,-1054951.468482079,44827.43135268375,160
10.737371365229288,0.1829038321845684,0.028917868932088215,0.010038076887452061,0.1,9,,400,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 0.7}",-1086311.8773592343,-1060158.5414845846,-1208529.347368496,-1118333.255404105,64665.81012446339,239
13.002913316090902,0.6350818879450216,0.02260700861612956,0.00043945239086424614,0.1,9,,400,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 0.8}",-1144068.4538091733,-1056843.5859607703,-1165963.8390713069,-1122291.9596137502,47134.34122667794,249
15.24472459157308,0.02260724951235975,0.021251916885375977,0.0005320276625596965,0.1,9,,400,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 1.0}",-1326609.4642302261,-1352892.655471235,-1525032.386567461,-1401511.5020896408,87999.08413193907,486
0.4408423900604248,0.006404021333497222,0.00855414072672526,0.0002365641263463499,0.1,9,sqrt,100,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.6}",-954715.2256324762,-1022943.6176919582,-958054.7584796813,-978571.2006013719,31405.64353482887,75
0.5011012554168701,0.004181638056123874,0.008726994196573893,0.00034189403435334897,0.1,9,sqrt,100,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.7}",-1078000.0387937988,-1047911.1147273459,-953429.2128936076,-1026446.7888049175,53072.34453612737,126
0.6995848019917806,0.1911474933226142,0.011849323908487955,0.003983864283970871,0.1,9,sqrt,100,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.8}",-1010321.3269949268,-1029323.3606224774,-987970.1248856852,-1009204.9375010297,16900.833719124425,104
0.7734293142954508,0.180986607370141,0.00914462407430013,8.229858790760888e-05,0.1,9,sqrt,100,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 1.0}",-1002571.178081275,-960717.223790112,-964061.3608048885,-975783.2542254251,18991.058623705092,69
0.8883891900380453,0.008294133296199177,0.01342924435933431,0.0003077074390628919,0.1,9,sqrt,200,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.6}",-929691.9425835577,-1003957.4875621047,-927449.3877476149,-953699.6059644256,35549.479696734335,44
0.9807759126027426,0.004329057254690171,0.013545910517374674,9.488027709299994e-05,0.1,9,sqrt,200,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.7}",-1058685.2194713755,-1038174.8066259202,-933457.5155175099,-1010105.8472049353,54841.55554335251,105
1.1003985404968262,0.004903122302105649,0.013934930165608725,2.4080145345567863e-05,0.1,9,sqrt,200,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",-991458.150276059,-1022075.7105998062,-973147.3415348688,-995560.4008035781,20184.443999964868,91
1.4505741596221924,0.24764473142682084,0.015528281529744467,0.0009556129209445185,0.1,9,sqrt,200,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",-993472.5996180177,-954679.6990935806,-954922.6821615144,-967691.6602910375,18230.146911620468,59
1.7688550154368083,0.1997523122580011,0.019906282424926758,0.001154247601144048,0.1,9,sqrt,300,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.6}",-922210.258977986,-1000039.6007466073,-918832.3006870964,-947027.3868038966,37510.65422769506,35
1.5164532661437988,0.006539110180828686,0.01976664861043294,0.0005783312789094076,0.1,9,sqrt,300,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.7}",-1056636.4811202465,-1036802.8966221954,-929478.1981498108,-1007639.1919640843,55858.14464060724,103
1.6336054007212322,0.02643394509519283,0.01907038688659668,0.00024098280983732398,0.1,9,sqrt,300,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.8}",-988272.6789987815,-1020337.7277347626,-970125.7915989547,-992912.066110833,20759.77789232846,87
1.8980743885040283,0.024692059912258972,0.019347747166951496,0.000465630501577191,0.1,9,sqrt,300,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 1.0}",-992829.784927246,-954028.9351499508,-953845.5911641775,-966901.4370804582,18334.26337584549,58
2.3477460543314614,0.3735691416972923,0.025988260904947918,0.0017719752594306712,0.1,9,sqrt,400,0.6,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.6}",-921217.45735672,-1000033.2653015631,-916430.9263513976,-945893.883003227,38332.164531459086,33
2.0283071994781494,0.027987625540956962,0.024799346923828125,0.0010608161867999657,0.1,9,sqrt,400,0.7,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.7}",-1054849.3236175664,-1035426.9782318112,-928274.1937355819,-1006183.4985283199,55657.89375004346,101
2.201512257258097,0.013692974695485029,0.024714072545369465,0.00019721529208497956,0.1,9,sqrt,400,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.8}",-987957.75750512,-1019925.221949735,-969133.2086941133,-992338.7293829895,20965.874472355044,86
2.797913392384847,0.3754620499528271,0.0236055850982666,0.00018337721329544018,0.1,9,sqrt,400,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 1.0}",-992770.508844123,-953941.5093776459,-953730.9407134285,-966814.3196450658,18353.998712243007,57
1.1435397466023762,0.18118075610514606,0.006616910298665364,0.003607408105092068,0.2,3,,100,0.6,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 0.6}",-1291339.4111012635,-1287983.916603827,-1408201.2481443158,-1329174.8586164687,55896.88433288474,448
1.0081666310628254,0.005088519352139735,0.004020293553670247,6.439136118147637e-05,0.2,3,,100,0.7,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 0.7}",-1350407.2234247664,-1222906.0490918553,-1371980.257143893,-1315097.8432201715,65781.67994414065,442
1.1256178220113118,0.007706966667238531,0.0041128794352213545,0.00016984255645631163,0.2,3,,100,0.8,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 0.8}",-1294843.71507638,-1177320.7722926391,-1310836.644033217,-1261000.3771340789,59529.54809151066,416
1.331193208694458,0.012946728145984505,0.008559703826904297,0.0060042621928882555,0.2,3,,100,1.0,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 1.0}",-1332810.7808086965,-1175611.7804230459,-1311546.0890618246,-1273322.883431189,69635.43885634354,429
1.8087042172749836,0.012983124782604478,0.005557457605997722,1.6359445218819067e-05,0.2,3,,200,0.6,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.6}",-1209142.821671767,-1194752.1998152537,-1411519.3706154835,-1271804.7973675013,98967.6512225202,427
2.5264742374420166,0.2986010841345141,0.007315794626871745,0.0025064531020774442,0.2,3,,200,0.7,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.7}",-1241385.9071718007,-1155878.7771348157,-1318118.835725031,-1238461.1733438827,66266.5058875259,389
2.250802993774414,0.007472340211628393,0.005542914072672526,6.400294343743987e-05,0.2,3,,200,0.8,"{'learning_rate': 0.2, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",-1155818.695930843,-1105901.8872134173,-1289651.3471721008,-1183790.6434387872,77579.15697022981,323
