mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
9.396255731582642,0.11239862605822727,0.03963454564412435,0.001759394180622669,absolute_error,10,sqrt,1,2,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1369494.796601787,-1330362.4116148138,-1309538.3314734974,-1336465.1798966995,24854.607395769253,379
14.800084749857584,0.741140883534406,0.062122742335001625,0.005835219535802164,absolute_error,10,sqrt,1,2,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1359053.7092742685,-1317692.8693302064,-1295525.7618899222,-1324090.780164799,26326.79208211811,355
18.308425029118855,0.4639932778489511,0.08304254213968913,0.012109647394852919,absolute_error,10,sqrt,1,2,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-1363479.8542289871,-1310386.4325744363,-1279199.614147325,-1317688.6336502496,34792.54060350058,337
4.5255584716796875,0.3188469760693132,0.032735188802083336,0.010326658176583249,absolute_error,10,sqrt,1,5,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1436634.9206638294,-1381920.170251069,-1339247.6770545538,-1385934.2559898174,39859.365003234554,465
9.454854091008505,0.02207653210301221,0.03785101572672526,0.0017774155690813097,absolute_error,10,sqrt,1,5,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1381113.2268775995,-1335140.2499409204,-1318074.7021140342,-1344776.0596441848,26622.05254508375,397
13.71311084429423,0.08414038881113076,0.05466397603352865,0.000916451108437604,absolute_error,10,sqrt,1,5,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1391357.9423015106,-1338572.2269183928,-1327692.4942596825,-1352540.8878265286,27804.854903014573,421
18.327028115590412,0.26152033011549314,0.068572203318278,0.0007428288446917733,absolute_error,10,sqrt,1,5,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-1391839.3345915442,-1328151.1731595781,-1322142.6098094129,-1347377.7058535116,31534.6690793082,405
4.399859110514323,0.35990689423890043,0.018396536509195965,0.0002293074754043066,absolute_error,10,sqrt,1,10,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1403578.363307583,-1389952.9880212024,-1365189.7231192242,-1386240.3581493367,15890.45078659761,467
8.821086168289185,0.34518718254327246,0.03406119346618652,0.0006004600196341609,absolute_error,10,sqrt,1,10,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1389659.248312138,-1380989.617636821,-1339604.1516898964,-1370084.339212952,21841.42848796094,449
13.476698637008667,0.322013748414983,0.0597224235534668,0.010657943403479518,absolute_error,10,sqrt,1,10,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-1393027.5785397321,-1398574.089592249,-1365593.3632464837,-1385731.677126155,14418.846709568252,463
18.636865933736164,0.37779841380235885,0.06875427563985188,0.0015098074382763475,absolute_error,10,sqrt,1,10,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-1387870.187790049,-1387136.692585648,-1367565.0095478555,-1380857.2966411842,9403.835243570373,461
4.577931960423787,0.3054355496539543,0.02104783058166504,0.002258494563544039,absolute_error,10,sqrt,2,2,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1422232.4707731372,-1366462.4628124705,-1373795.8096319349,-1387496.9144058474,24743.533175390898,469
9.039807399113974,0.3005002464033777,0.03644522031148275,0.0005328154854507824,absolute_error,10,sqrt,2,2,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1413607.785907126,-1356409.5792884263,-1355614.5537450863,-1375210.6396468796,27152.822408259406,459
13.71234663327535,0.12496633177002077,0.05806628863016764,0.005353995937907199,absolute_error,10,sqrt,2,2,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-1405526.5526502514,-1347408.6107913652,-1361016.058656699,-1371317.0740327719,24819.44103334841,453
18.216030438741047,0.2201395158943749,0.07184569040934245,0.0019072406691883778,absolute_error,10,sqrt,2,2,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-1395435.531038592,-1355880.0704423054,-1361613.7119679938,-1370976.437816297,17452.871630555295,451
4.761046330134074,0.3628500961060927,0.02141292889912923,0.002752442437498247,absolute_error,10,sqrt,2,5,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1414415.0220716405,-1375125.3385769166,-1385830.1031196895,-1391790.1545894155,16584.359447387607,483
9.302182038625082,0.6308004342036855,0.037724574406941734,0.0011743274352862979,absolute_error,10,sqrt,2,5,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1388927.049260766,-1359243.9541639548,-1339857.3760267214,-1362676.126483814,20179.08261788072,445
14.015290975570679,0.33875689430950606,0.05530317624409994,0.004062364839931111,absolute_error,10,sqrt,2,5,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-1403609.5349460265,-1374239.0939528854,-1347326.0831398258,-1375058.237346246,22984.922358354735,457
18.295970678329468,0.24063679809849386,0.07058215141296387,0.0008846783025849489,absolute_error,10,sqrt,2,5,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-1408604.330332595,-1367839.5815498282,-1345689.1418450815,-1374044.3512425015,26057.047809363397,455
4.518107175827026,0.36755967740874573,0.019932031631469727,0.001115826986101932,absolute_error,10,sqrt,2,10,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1477017.6582526544,-1437849.4744892758,-1430271.6660506937,-1448379.5995975414,20485.110004313436,575
9.16478419303894,0.1153197088231491,0.03678997357686361,0.0020539852362174535,absolute_error,10,sqrt,2,10,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1464270.8011545492,-1446527.2716968635,-1377388.6895841279,-1429395.5874785136,37481.073275736846,549
13.15704075495402,0.052179339579369564,0.05122478802998861,0.0016222106334715578,absolute_error,10,sqrt,2,10,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-1455827.8369611718,-1427173.0421364484,-1382483.197983304,-1421828.0256936413,30180.41216063656,547
18.062451442082722,0.5341776457119713,0.06620232264200847,0.0012405793686435286,absolute_error,10,sqrt,2,10,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",-1437207.2516242494,-1420229.154571733,-1378052.5855449603,-1411829.6639136476,24869.421816419395,539
4.396518548329671,0.3585318598913856,0.019870996475219727,0.0005248154549916341,absolute_error,10,sqrt,4,2,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1505104.3766494356,-1424207.4932383287,-1384627.4603818276,-1437979.7767565306,50139.33042577362,559
8.668869098027548,0.38950511640482843,0.03564079602559408,0.0017017347988894631,absolute_error,10,sqrt,4,2,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1492780.346162168,-1430717.7681839895,-1369758.0370403153,-1431085.3837954912,50224.32008065772,551
12.912983099619547,0.14006683304977355,0.05501119295756022,0.002559906255805421,absolute_error,10,sqrt,4,2,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-1487566.187984059,-1443813.6904861925,-1392058.6973365927,-1441146.1919356147,39036.366410754046,567
17.512115160624187,0.2855576258385237,0.06697853406270345,0.0009438868458916275,absolute_error,10,sqrt,4,2,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",-1478222.7344371385,-1439445.1468261199,-1394809.103521454,-1437492.3282615708,34081.45713721808,555
4.456504901250203,0.300765949025711,0.025740544001261394,0.009890440984440594,absolute_error,10,sqrt,4,5,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1505104.3766494356,-1424207.4932383287,-1384627.4603818276,-1437979.7767565306,50139.33042577362,559
8.74292286237081,0.09517191045505,0.03549043337504069,0.00020613069131141938,absolute_error,10,sqrt,4,5,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1492780.346162168,-1430717.7681839895,-1369758.0370403153,-1431085.3837954912,50224.32008065772,551
12.977564255396524,0.03227197067156324,0.050348520278930664,0.0008163098644389508,absolute_error,10,sqrt,4,5,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-1487566.187984059,-1443813.6904861925,-1392058.6973365927,-1441146.1919356147,39036.366410754046,567
17.643759330113728,0.43816625384432933,0.07077519098917644,0.00276292511516703,absolute_error,10,sqrt,4,5,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",-1478222.7344371385,-1439445.1468261199,-1394809.103521454,-1437492.3282615708,34081.45713721808,555
4.28429388999939,0.31114522333097483,0.019519329071044922,0.0004829171703820513,absolute_error,10,sqrt,4,10,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1467349.737870881,-1437050.3939993763,-1427813.7001034573,-1444071.2773245715,16886.763506492167,571
9.047123750050863,0.6124375276615457,0.03870248794555664,0.006765872744790493,absolute_error,10,sqrt,4,10,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1442401.724609083,-1458068.2858826483,-1418852.7911534938,-1439774.267215075,16117.100772804057,565
13.107723236083984,0.16625523608393505,0.06237149238586426,0.016865722845032915,absolute_error,10,sqrt,4,10,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-1460265.5815500142,-1453432.0680423141,-1418857.150497163,-1444184.9333631638,18125.427174652432,573
17.092679103215534,0.14628170792474576,0.0924988587697347,0.020788429168620566,absolute_error,10,sqrt,4,10,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",-1455222.0299233566,-1439213.938023488,-1420067.796732357,-1438167.921559734,14370.702618954256,563
4.78244932492574,0.3018171822858227,0.02538951237996419,0.0033487334391301654,absolute_error,10,log2,1,2,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1418190.1016866409,-1361334.686757688,-1310118.9234642144,-1363214.5706361812,44139.89399733027,447
9.11732562383016,0.35666102979416453,0.03981717427571615,0.0005954886157328074,absolute_error,10,log2,1,2,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1369494.796601787,-1330362.4116148138,-1309538.3314734974,-1336465.1798966995,24854.607395769253,379
14.143303712209066,0.2691235024898032,0.05629046758015951,0.001438198224072731,absolute_error,10,log2,1,2,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1359053.7092742685,-1317692.8693302064,-1295525.7618899222,-1324090.780164799,26326.79208211811,355
18.650774558385212,0.45331883518577837,0.07632589340209961,0.0024455287689878692,absolute_error,10,log2,1,2,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-1363479.8542289871,-1310386.4325744363,-1279199.614147325,-1317688.6336502496,34792.54060350058,337
4.646027247111003,0.3196392670832651,0.027384201685587566,0.01176554915140305,absolute_error,10,log2,1,5,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1436634.9206638294,-1381920.170251069,-1339247.6770545538,-1385934.2559898174,39859.365003234554,465
9.14096744855245,0.2393304564539951,0.03739190101623535,0.0017810532780039592,absolute_error,10,log2,1,5,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1381113.2268775995,-1335140.2499409204,-1318074.7021140342,-1344776.0596441848,26622.05254508375,397
13.933322509129843,0.4760540440661018,0.053331216176350914,0.0007182522189763088,absolute_error,10,log2,1,5,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1391357.9423015106,-1338572.2269183928,-1327692.4942596825,-1352540.8878265286,27804.854903014573,421
19.702747742335003,0.2064789378636497,0.0696241060892741,0.0002510635813780433,absolute_error,10,log2,1,5,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-1391839.3345915442,-1328151.1731595781,-1322142.6098094129,-1347377.7058535116,31534.6690793082,405
4.823378483454387,0.45296002646650796,0.02848656972249349,0.0117485181424658,absolute_error,10,log2,1,10,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1403578.363307583,-1389952.9880212024,-1365189.7231192242,-1386240.3581493367,15890.45078659761,467
9.05341386795044,0.1257750593768184,0.03500064214070638,0.0004512187072881274,absolute_error,10,log2,1,10,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1389659.248312138,-1380989.617636821,-1339604.1516898964,-1370084.339212952,21841.42848796094,449
13.777683019638062,0.3874076311433603,0.05063851674397787,0.0009939194521178724,absolute_error,10,log2,1,10,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-1393027.5785397321,-1398574.089592249,-1365593.3632464837,-1385731.677126155,14418.846709568252,463
18.196426550547283,0.5685792350965384,0.0849458376566569,0.02537711033156761,absolute_error,10,log2,1,10,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-1387870.187790049,-1387136.692585648,-1367565.0095478555,-1380857.2966411842,9403.835243570373,461
4.684934695561727,0.5405775938671085,0.022768259048461914,0.00384177980891514,absolute_error,10,log2,2,2,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1422232.4707731372,-1366462.4628124705,-1373795.8096319349,-1387496.9144058474,24743.533175390898,469
9.237586816151937,0.023831839814143444,0.035628318786621094,0.00021450792198671694,absolute_error,10,log2,2,2,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1413607.785907126,-1356409.5792884263,-1355614.5537450863,-1375210.6396468796,27152.822408259406,459
13.45306944847107,0.014170281262242087,0.06222796440124512,0.009816886197939138,absolute_error,10,log2,2,2,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-1405526.5526502514,-1347408.6107913652,-1361016.058656699,-1371317.0740327719,24819.44103334841,453
18.095073382059734,0.462142816369479,0.071135679880778,0.0040302118000664815,absolute_error,10,log2,2,2,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-1395435.531038592,-1355880.0704423054,-1361613.7119679938,-1370976.437816297,17452.871630555295,451
4.420344193776448,0.3707353069393145,0.020193735758463543,0.0014059908400182151,absolute_error,10,log2,2,5,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1414415.0220716405,-1375125.3385769166,-1385830.1031196895,-1391790.1545894155,16584.359447387607,483
9.001619656880697,0.25637262465974175,0.049778143564860024,0.020397699275889886,absolute_error,10,log2,2,5,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1388927.049260766,-1359243.9541639548,-1339857.3760267214,-1362676.126483814,20179.08261788072,445
13.388001839319864,0.15065746598360877,0.05342578887939453,0.001212384582495984,absolute_error,10,log2,2,5,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-1403609.5349460265,-1374239.0939528854,-1347326.0831398258,-1375058.237346246,22984.922358354735,457
17.887229124704998,0.4480917738574198,0.07013726234436035,0.0011859867271632118,absolute_error,10,log2,2,5,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-1408604.330332595,-1367839.5815498282,-1345689.1418450815,-1374044.3512425015,26057.047809363397,455
4.487036387125651,0.24828413517873837,0.023255189259847004,0.007585346132949584,absolute_error,10,log2,2,10,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1477017.6582526544,-1437849.4744892758,-1430271.6660506937,-1448379.5995975414,20485.110004313436,575
8.9135582447052,0.29371104599739145,0.033960580825805664,0.0007504602153349776,absolute_error,10,log2,2,10,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1464270.8011545492,-1446527.2716968635,-1377388.6895841279,-1429395.5874785136,37481.073275736846,549
13.269976933797201,0.16713005594462926,0.06388457616170247,0.020721277083660894,absolute_error,10,log2,2,10,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-1455827.8369611718,-1427173.0421364484,-1382483.197983304,-1421828.0256936413,30180.41216063656,547
17.755836407343548,0.12825085993278768,0.08512210845947266,0.02859354531335203,absolute_error,10,log2,2,10,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",-1437207.2516242494,-1420229.154571733,-1378052.5855449603,-1411829.6639136476,24869.421816419395,539
4.2646324634552,0.37050053427414364,0.01828312873840332,0.00012874882895176377,absolute_error,10,log2,4,2,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1505104.3766494356,-1424207.4932383287,-1384627.4603818276,-1437979.7767565306,50139.33042577362,559
8.60706082979838,0.2493243771540067,0.04484057426452637,0.01508661215433269,absolute_error,10,log2,4,2,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1492780.346162168,-1430717.7681839895,-1369758.0370403153,-1431085.3837954912,50224.32008065772,551
13.022680679957071,0.20467570741271696,0.06582951545715332,0.02144823471858797,absolute_error,10,log2,4,2,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-1487566.187984059,-1443813.6904861925,-1392058.6973365927,-1441146.1919356147,39036.366410754046,567
17.792282581329346,0.5301241513525927,0.1018966833750407,0.02605744308972167,absolute_error,10,log2,4,2,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",-1478222.7344371385,-1439445.1468261199,-1394809.103521454,-1437492.3282615708,34081.45713721808,555
4.423790613810222,0.270477181626268,0.018941640853881836,0.0008020501168283624,absolute_error,10,log2,4,5,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1505104.3766494356,-1424207.4932383287,-1384627.4603818276,-1437979.7767565306,50139.33042577362,559
8.405102173487345,0.3661142664666726,0.03453477223714193,0.0007358928731508557,absolute_error,10,log2,4,5,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1492780.346162168,-1430717.7681839895,-1369758.0370403153,-1431085.3837954912,50224.32008065772,551
13.469103574752808,0.2886101654067613,0.05129615465799967,0.0013076190422818051,absolute_error,10,log2,4,5,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-1487566.187984059,-1443813.6904861925,-1392058.6973365927,-1441146.1919356147,39036.366410754046,567
17.3287452061971,0.40865241465460755,0.06864237785339355,0.002901972834773861,absolute_error,10,log2,4,5,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",-1478222.7344371385,-1439445.1468261199,-1394809.103521454,-1437492.3282615708,34081.45713721808,555
4.2515896161397295,0.3781878679426187,0.018297195434570312,0.0001995713996605986,absolute_error,10,log2,4,10,100,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1467349.737870881,-1437050.3939993763,-1427813.7001034573,-1444071.2773245715,16886.763506492167,571
8.504550298055014,0.3142181104401609,0.03996133804321289,0.006131716203330141,absolute_error,10,log2,4,10,200,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1442401.724609083,-1458068.2858826483,-1418852.7911534938,-1439774.267215075,16117.100772804057,565
12.926615317662558,0.1652216069155383,0.0667722225189209,0.02322769198647637,absolute_error,10,log2,4,10,300,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-1460265.5815500142,-1453432.0680423141,-1418857.150497163,-1444184.9333631638,18125.427174652432,573
17.023288647333782,0.19813531953138555,0.06681481997172038,0.000366156106090246,absolute_error,10,log2,4,10,400,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",-1455222.0299233566,-1439213.938023488,-1420067.796732357,-1438167.921559734,14370.702618954256,563
5.3634796142578125,0.4339237873568743,0.02739564577738444,0.0018459618324575865,absolute_error,20,sqrt,1,2,100,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1232053.4062855325,-1194421.2726788172,-1187874.1861153075,-1204782.9550265523,19467.48091080491,71
10.355070273081461,0.06450120556109572,0.06451956431070964,0.01174167214659483,absolute_error,20,sqrt,1,2,200,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1205662.5259779985,-1194852.2218527813,-1146388.533030342,-1182301.0936203739,25774.660358828587,25
15.390095869700113,0.14636395912161035,0.0865626335144043,0.0168333944003566,absolute_error,20,sqrt,1,2,300,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1205052.6293779102,-1195331.0069381632,-1155079.5297698886,-1185154.3886953206,21633.312895528008,27
20.968376715977985,0.14049841031893376,0.10155653953552246,0.002602653324954351,absolute_error,20,sqrt,1,2,400,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-1207058.806181738,-1192661.85435084,-1156223.2192706114,-1185314.626601063,21393.93279810879,29
4.948570092519124,0.364895543327157,0.025713682174682617,0.0020601937547688634,absolute_error,20,sqrt,1,5,100,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1258252.251345191,-1223851.3339499605,-1229080.6589470026,-1237061.4147473846,15135.501902643009,137
10.094529390335083,0.11794975501041204,0.04396597544352213,0.002004129523446439,absolute_error,20,sqrt,1,5,200,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1244852.837390656,-1217218.478167781,-1226378.8311161173,-1229483.3822248513,11493.277182909442,121
15.309824625651041,0.6752154395547689,0.06254378954569499,0.0017476176861141437,absolute_error,20,sqrt,1,5,300,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1249160.2340939054,-1217102.0636019183,-1231205.6120294163,-1232489.3032417467,13119.132877081713,131
