mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8455663522084554,0.15685310740158326,0.008893489837646484,0.002261911359415478,0.8,0.1,6,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.6}",-1024072.5568974458,-1015353.021033494,-1006326.8369096466,-1015250.8049468622,7245.020384954924,126
1.013514518737793,0.15412805003271618,0.010559320449829102,0.00356884452823346,0.8,0.1,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-981898.3927171234,-1034738.4780652494,-1028299.9938289705,-1014978.9548704479,23538.70874538605,124
0.7307248115539551,0.020689382788164432,0.007867733637491861,0.0001623279023427181,0.8,0.1,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1017027.8340871234,-1000262.1218848673,-1089332.159239015,-1035540.7050703353,38647.23088483059,157
1.361707051595052,0.017806999499564997,0.010810931523640951,0.0005644340976932186,0.8,0.1,6,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.6}",-927814.8800367981,-960239.3928473097,-928675.9794449164,-938910.0841096747,15086.195267344683,25
1.4300240675608318,0.01744767755762956,0.01114638646443685,0.0008519914824682594,0.8,0.1,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-910562.9110297705,-985158.4307615778,-956850.6643007862,-950857.3353640448,30746.95524029004,41
1.3408649762471516,0.03313910098925949,0.010627269744873047,9.957013742063341e-05,0.8,0.1,6,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-935984.9878764112,-947012.9565304529,-1026245.5071559241,-969747.8171875961,40202.78391667769,59
2.3171865940093994,0.3673338906358564,0.013422727584838867,0.0006690857392108122,0.8,0.1,6,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.6}",-906822.7809248435,-956022.2830371155,-907844.6268393071,-923563.2302670887,22955.807142039437,13
2.2757259209950766,0.2880474532780995,0.014095942179361979,0.0005831971327222755,0.8,0.1,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-894397.8888515853,-982690.5578833148,-939301.4576646797,-938796.63479986,36047.098688431346,23
2.007460276285807,0.03452015006435683,0.013040939966837565,0.0004465820916211868,0.8,0.1,6,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-908193.366574132,-935154.0506949263,-1014624.687236621,-952657.3681685599,45178.764159189464,43
2.7706711292266846,0.19684880853513242,0.02053721745808919,0.006224315813661551,0.8,0.1,6,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.6}",-902201.2577346683,-952220.936579518,-893294.3257891838,-915905.5067011234,25935.06242663036,7
3.1109553972880044,0.2640139210477292,0.01779905954996745,0.0021446212457659655,0.8,0.1,6,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.8}",-887298.7318390214,-981603.2634118049,-929766.6206893701,-932889.5386467321,38562.94102906606,19
2.6389760176340737,0.030574640940716043,0.01638642946879069,0.00043540573929846,0.8,0.1,6,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 400, 'subsample': 1.0}",-897042.9104813038,-932558.7134638502,-1005480.6942341962,-945027.4393931167,45138.97119662149,32
1.0539398988087971,0.029325890975262763,0.008442163467407227,0.00028173013309373113,0.8,0.1,7,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",-1042220.4720943541,-1046728.9237603369,-1061014.6713514903,-1049988.0224020605,8011.31593004952,186
1.1539499759674072,0.03077947286587552,0.008951107660929361,0.0002805112089943713,0.8,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-1037829.3574191234,-1028766.724489518,-1054939.3788439792,-1040511.8202508735,10851.994106225065,167
1.69701091448466,0.20927453074403085,0.009705622990926107,0.0011650435267239725,0.8,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-1058781.1629169383,-1001237.6342978352,-1092286.7392792765,-1050768.5121646833,37599.97170689173,187
2.1714715162913003,0.029686723794200502,0.012948751449584961,0.0005030233509014271,0.8,0.1,7,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",-976426.2787278417,-1007325.2493484842,-1008708.1853430978,-997486.5711398079,14902.573946569111,96
2.175590435663859,0.010078798897261163,0.012523333231608072,0.0003333662625733649,0.8,0.1,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-989456.5681127638,-997674.5303111752,-1017322.411292116,-1001484.503238685,11690.829006970416,102
2.305476427078247,0.25531636806310587,0.012326558430989584,0.0005737408682043286,0.8,0.1,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-1008477.4110904668,-968970.6086444529,-1037005.4634936063,-1004817.827742842,27895.397246320084,108
3.480095465977987,0.31967509719578074,0.020905256271362305,0.0025505695844929904,0.8,0.1,7,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.6}",-965373.1849166583,-998582.8511782144,-994895.4012382983,-986283.8124443904,14862.482508372208,76
3.198503573735555,0.009459901193313244,0.016800562540690105,0.0010220358752563235,0.8,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-977542.6774561679,-993182.6141535549,-1005849.6921455434,-992191.6612517554,11577.514439530883,84
3.5493863423665366,0.24284128094444316,0.018586238225301106,0.002691487690012873,0.8,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-992800.6022427123,-963306.3741311582,-1027208.7237182804,-994438.5666973836,26113.722655017606,92
4.1858335336049395,0.09017176444670716,0.022693951924641926,0.001488919150364261,0.8,0.1,7,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.6}",-964022.1963524718,-994626.8307323473,-988286.2272965666,-982311.7514604619,13189.17946698766,72
4.708536545435588,0.192871438976659,0.02173622449239095,0.002252265956081385,0.8,0.1,7,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.8}",-974306.215568299,-990963.322691932,-1001227.4624032828,-988832.3335545046,11093.367953133231,80
4.346272865931193,0.25260327970844904,0.020169734954833984,0.0006504083600281443,0.8,0.1,7,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 400, 'subsample': 1.0}",-988586.6870768402,-962745.118582049,-1023507.6039116086,-991613.1365234993,24898.319261161945,83
2.5319817860921225,0.06805326668486734,0.011367321014404297,0.0008154194485013563,0.8,0.1,9,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.6}",-1051903.246922377,-1022877.0964533929,-1057534.7113957396,-1044105.0182571699,15185.450187797918,174
2.4663659731547036,0.0798312226326189,0.014107863108317057,0.004318535626219325,0.8,0.1,9,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.8}",-1087760.5033559368,-1079177.260054767,-1129651.3164095383,-1098863.0266067472,22050.806608485622,264
2.709022839864095,0.04701142193659353,0.011461337407430014,0.0005607171895227847,0.8,0.1,9,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'subsample': 1.0}",-1142860.3033454006,-1115785.9140314236,-1185610.781598412,-1148085.6663250788,28744.348388148792,334
4.812642335891724,0.3113903921268424,0.017764806747436523,0.0006975862257250142,0.8,0.1,9,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.6}",-1024200.46079145,-1003236.528008265,-1031013.686585668,-1019483.5584617943,11820.307676457562,131
5.256232897440593,0.5029516235615772,0.026885986328125,0.00990724669743492,0.8,0.1,9,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.8}",-1065479.0471195604,-1067947.5785915293,-1110740.8877536135,-1081389.1711549012,20779.25026519443,243
4.84102733929952,0.09489423711419573,0.017110745112101238,0.0008692427362315046,0.8,0.1,9,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'subsample': 1.0}",-1130847.7309362316,-1107472.6000233772,-1174463.8985361815,-1137594.7431652634,27762.086252320736,319
6.932706594467163,0.3799419185108685,0.024599075317382812,0.0028246822718490058,0.8,0.1,9,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'subsample': 0.6}",-1020972.458474555,-999366.487326716,-1026547.5678773114,-1015628.8378928608,11722.30056104799,127
7.340163548787435,0.3030011708547681,0.02528691291809082,0.004216035981617149,0.8,0.1,9,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'subsample': 0.8}",-1062844.808531837,-1066923.5277588866,-1108458.3831599916,-1079408.9064835717,20608.462000089043,239
7.401413043340047,0.27357722522230266,0.031511147816975914,0.005001461752327233,0.8,0.1,9,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'subsample': 1.0}",-1129631.5091163823,-1106487.1777532878,-1173150.2183575025,-1136422.9684090575,27635.522854264233,314
9.072828531265259,0.44990636219730645,0.04686601956685384,0.010843526496964094,0.8,0.1,9,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 400, 'subsample': 0.6}",-1020355.9024782716,-998413.1404985405,-1025730.5536582291,-1014833.198878347,11816.244657920346,123
10.130099217096964,0.4141449759103025,0.058321634928385414,0.024053828445407734,0.8,0.1,9,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 400, 'subsample': 0.8}",-1062485.4532287368,-1066716.648214404,-1108215.7795362652,-1079139.2936598018,20632.616184814546,238
9.724352439244589,0.13925881234566076,0.04203637440999349,0.008944301137925536,0.8,0.1,9,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 400, 'subsample': 1.0}",-1129476.6482818683,-1106328.598651228,-1173067.445322302,-1136290.8974184662,27668.80201259169,313
0.15740235646565756,0.0014207377643332042,0.006231625874837239,0.0001805003783545386,0.8,0.2,3,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",-1225404.9354079536,-1096827.1494574444,-1221122.3881299966,-1181118.1576651314,59628.38027482251,382
0.15920917193094888,0.004089107429793293,0.006340901056925456,0.0004772753424104558,0.8,0.2,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1282860.5284546735,-1147799.0271152796,-1223356.3923576805,-1218005.315975878,55268.30194512155,405
0.19086170196533203,0.03483335432753864,0.009125391642252604,0.0035404413085541116,0.8,0.2,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1243079.2690935538,-1152070.210072774,-1246582.530538798,-1213910.6699017088,43751.19094820157,403
0.5291290283203125,0.11527498415999927,0.0110017458597819,0.005680668827438955,0.8,0.2,3,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",-1135052.6655968744,-1044784.8643571165,-1093736.2193538072,-1091191.249769266,36895.58815364234,256
0.305294672648112,0.00972293476974236,0.007529338200887044,0.0002537829116608978,0.8,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1150632.6047986916,-1039057.6825240017,-1131217.635235712,-1106969.3075194685,48670.503510350296,280
0.28617334365844727,0.001382548054546147,0.0073926448822021484,0.00025535486867646047,0.8,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1082267.3400906092,-1091030.1202861678,-1096046.1938719556,-1089781.2180829106,5694.091699115644,254
0.44316967328389484,0.015343358530965303,0.008150418599446615,0.00016126102705997828,0.8,0.2,3,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.6}",-1101722.4898366847,-1053372.1241647948,-1062657.6087630168,-1072584.074254832,20949.789227603484,225
0.4395691553751628,0.018252951027805147,0.009330670038859049,0.0010819560218316834,0.8,0.2,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1101598.2565677986,-1017562.1352308441,-1096618.2216005835,-1071926.2044664088,38494.9278473205,224
0.4247705141703288,0.007770172913444266,0.011558135350545248,0.0039129387574481376,0.8,0.2,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1056185.430770072,-1079564.6523557534,-1052138.4329805456,-1062629.5053687904,12088.395272040623,207
0.5770884354909261,0.009678036177620794,0.009531577428181967,0.00018238655964856857,0.8,0.2,3,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.6}",-1110194.4306125846,-1058204.9158080246,-1028094.2632606757,-1065497.8698937616,33911.64750028484,211
0.5752639770507812,0.013281906914216605,0.009626309076944986,0.0004332892525539861,0.8,0.2,3,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.8}",-1086945.8778741315,-1020407.5569846113,-1063380.287145475,-1056911.2406680726,27546.608483856162,195
0.5713014602661133,0.011154902885771208,0.009443998336791992,0.0003629808875634157,0.8,0.2,3,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",-1040553.379159946,-1071119.4851910311,-1024163.9392900077,-1045278.934546995,19458.570999310818,176
0.4260420799255371,0.01733519015422072,0.008029937744140625,0.0007517230296956743,0.8,0.2,5,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",-1065701.0316283815,-1055499.6506787324,-1072207.240374372,-1064469.3075604953,6876.22699324849,208
0.4184864362080892,0.006377727818439328,0.0073702335357666016,6.05348481478301e-05,0.8,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-947400.2382391668,-1065958.0453019221,-1074657.537886956,-1029338.6071426816,58047.92569785551,145
0.4301313559214274,0.014955171255029296,0.007558186848958333,0.0001890442681991413,0.8,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-1002351.4776757433,-1033453.6898238783,-1063975.9337086552,-1033260.3670694256,25158.45021198795,151
1.057822545369466,0.22113224391505096,0.012226184209187826,0.0026476270625419777,0.8,0.2,5,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",-1046095.7102350597,-1041071.8374175221,-1010400.7690419981,-1032522.7722315267,15776.503485876965,149
1.159044663111369,0.1982255898101781,0.00988626480102539,0.0006664524169739058,0.8,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-911608.4616820662,-1054683.2751566384,-1016751.0532239045,-994347.5966875363,60520.17135511435,90
0.8106671174367269,0.01795031723769885,0.009993155797322592,0.0003668699451380441,0.8,0.2,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-952069.534752551,-1006740.955383145,-1023568.5086456587,-994126.3329271182,30521.821065404954,89
1.2452038129170735,0.025156818781682615,0.011843999226888021,0.00045481535091464165,0.8,0.2,5,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.6}",-1053955.9771782355,-1033313.5175117847,-999552.3421910863,-1028940.6122937021,22424.40040058289,144
1.2495381037394206,0.03372588655424118,0.013010025024414062,0.00040176768318657684,0.8,0.2,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-905238.8030593009,-1056964.8373486553,-998723.1226668343,-986975.5876915968,62496.404183437684,78
1.2564854621887207,0.029530202882551565,0.011496384938557943,0.00029391769080394084,0.8,0.2,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-940475.259545816,-1001337.2458816714,-1001215.5841271422,-981009.3631848766,28661.982587418308,70
1.7255607446034749,0.14779157552428185,0.019115765889485676,0.00782331052663478,0.8,0.2,5,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.6}",-1063438.7381215657,-1032493.4378792468,-985853.6710534635,-1027261.949018092,31889.25644339348,142
2.0723724365234375,0.24682928828965317,0.02255725860595703,0.011678377748873701,0.8,0.2,5,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.8}",-904648.6903757369,-1050686.945423013,-994722.8827788932,-983352.8395258811,60159.51793354534,73
1.6199692090352376,0.018038164559139213,0.01378321647644043,0.00017901155359994884,0.8,0.2,5,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 400, 'subsample': 1.0}",-936790.6328624098,-997718.0150561831,-994766.5280621158,-976425.0586602362,28051.66186534639,64
0.664607842763265,0.013369194193751573,0.01017467180887858,0.003485996510541883,0.8,0.2,6,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.6}",-1009060.0893535153,-1074922.4301150371,-1078800.1010682369,-1054260.8735122632,32000.960917130822,191
0.703321615854899,0.021927075650509276,0.008408864339192709,0.00010554097502574297,0.8,0.2,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1011694.1260551746,-1021486.3175547346,-972921.8526004676,-1002034.0987367922,20970.04069170233,103
0.6779402097066244,0.021652824619051398,0.009554386138916016,0.0013933458772630238,0.8,0.2,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-952246.5270036348,-1003838.182844775,-1061879.7138662615,-1005988.1412382238,44783.37233270161,113
1.3181143601735432,0.041305322607435024,0.01108090082804362,0.0012742472181000535,0.8,0.2,6,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.6}",-993136.7554124255,-1064290.7242551919,-1055338.0727780294,-1037588.5174818822,31643.92364449116,164
1.726467768351237,0.2880433173816436,0.01096192995707194,0.00020007569832947996,0.8,0.2,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-980616.0484741762,-1011458.0527306512,-944143.7096028546,-978739.2702692273,27512.989901797475,66
1.4411828517913818,0.12281357911466582,0.01087800661722819,0.00029013868202013487,0.8,0.2,6,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-936232.61969004,-984765.8373567312,-1037430.769233259,-986143.0754266768,41325.44781986769,75
2.0191427866617837,0.02774307312272943,0.013691902160644531,0.0005433814499042416,0.8,0.2,6,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.6}",-981758.7785792447,-1053398.7588972154,-1045339.6826945139,-1026832.406723658,32041.235337045193,141
1.9938759803771973,0.04110729528181973,0.013147592544555664,0.00046148143984046876,0.8,0.2,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-976599.9412502977,-1012441.828533482,-938592.9620046306,-975878.2439294701,30152.9921916681,62
2.2857958475748696,0.22850531347593242,0.025569597880045574,0.008724248973735544,0.8,0.2,6,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-932819.3107062284,-982387.2490692268,-1031175.86406331,-982127.4746129218,40154.31491257381,71
2.938462972640991,0.16565348159478932,0.017255147298177082,0.0011062811901484428,0.8,0.2,6,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.6}",-979727.563331681,-1050047.1468153065,-1044675.2676484394,-1024816.6592651423,31958.141378147702,134
2.7599929173787436,0.04796937251623997,0.017194588979085285,0.0016108784932611336,0.8,0.2,6,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.8}",-972808.9834945376,-1010035.94207074,-937342.925677856,-973395.9504143778,29679.701881900906,60
3.0745007197062173,0.10835345318933232,0.03022591272989909,0.010887247330015707,0.8,0.2,6,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 400, 'subsample': 1.0}",-931588.4768035416,-982515.3125371226,-1028917.681023943,-981007.1567882024,39748.78948988173,69
1.1529154777526855,0.1552649382593103,0.011476516723632812,0.0020450872621572435,0.8,0.2,7,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",-1041799.917690889,-1101327.7816940476,-1057923.3522025887,-1067017.0171958418,25138.452689744383,216
1.0921344757080078,0.009823538636545072,0.008527040481567383,0.0004029797345092536,0.8,0.2,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-1123488.84736755,-1058050.5849243875,-1061826.342988429,-1081121.9250934555,29997.568395609662,242
1.058099587758382,0.02756569453819944,0.008940776189168295,0.00034704204515764026,0.8,0.2,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-1068843.2742601077,-1039086.0328735849,-1128395.777801922,-1078775.0283118715,37130.73694124323,234
2.0636016527811685,0.0219015055834934,0.012044509251912435,0.0002869405871890918,0.8,0.2,7,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",-1023841.4154806463,-1091648.7179518102,-1042856.3292743168,-1052782.154235591,28558.116977786078,190
2.6376585960388184,0.3616324664099385,0.01361234982808431,0.0014486289366152719,0.8,0.2,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-1101074.0306827293,-1053655.9106031712,-1046586.0628525142,-1067105.334712805,24192.28411742384,218
2.1087018648783364,0.03183212679614707,0.013034661610921225,0.0006225988941618819,0.8,0.2,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-1062764.2848826996,-1030829.6875197118,-1111306.1096043612,-1068300.027335591,33086.72403714437,219
3.1602749029795327,0.06960313185190045,0.021061102549235027,0.006412056908731861,0.8,0.2,7,300,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.6}",-1019680.5785840879,-1088233.979492699,-1036908.1148047547,-1048274.2242938472,29117.961555515525,184
3.6891971429189048,0.21880224787842983,0.023154735565185547,0.009844800744891942,0.8,0.2,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-1099316.8145438696,-1052510.687909977,-1044064.673213402,-1065297.391889083,24301.229452950876,210
3.1859989166259766,0.033055819934804144,0.016701459884643555,0.0006638137007390464,0.8,0.2,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-1061520.430269401,-1029754.8045170328,-1109793.282121116,-1067022.8389691834,32906.4011039333,217
4.647724151611328,0.383090566925971,0.022415558497111004,0.0033311625812057185,0.8,0.2,7,400,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.6}",-1018693.5922107729,-1087801.6504089125,-1035806.5756018808,-1047433.9394071888,29386.81811941196,181
4.271435499191284,0.053915655425724685,0.01940774917602539,0.0004978460057977255,0.8,0.2,7,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.8}",-1099483.8128571666,-1052048.2983533817,-1043238.7306671299,-1064923.613959226,24700.98016413617,209
4.787941773732503,0.3858559387408533,0.021050373713175457,0.0022664879083904837,0.8,0.2,7,400,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 400, 'subsample': 1.0}",-1061503.8351567108,-1029643.3471485556,-1109563.013155379,-1066903.3984868817,32849.705394700795,215
2.0324615637461343,0.08474771006482519,0.011336247126261393,0.0006404683790721508,0.8,0.2,9,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.6}",-1094976.6387033076,-1143703.6908604575,-1192186.9225688414,-1143622.4173775355,39685.97381391972,329
