mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.861093680063884,0.35479300178288575,0.008477052052815756,0.0039063144757705065,relu,0.001,"(128, 64)",0.001,300,10.0,adam,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-2143231.1847132663,-2068711.6237758219,-1937225.5110259722,-2049722.7731716868,85166.56908000383,111
6.692727247873942,0.5637157882727563,0.006293137868245442,0.0011149448731085625,relu,0.001,"(128, 64)",0.001,300,10.0,adam,0.0001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-2143231.1847132663,-2068711.6237758219,-1937225.5110259722,-2049722.7731716868,85166.56908000383,111
10.688902854919434,0.5497854028302898,0.0056561628977457685,0.00023882357320165366,relu,0.001,"(128, 64)",0.001,500,10.0,adam,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-1660655.4118922884,-1596565.4661040148,-1529073.791753767,-1595431.5565833568,53723.954946685924,29
11.263328949610392,0.12315314051808157,0.006662686665852864,0.001130188737809955,relu,0.001,"(128, 64)",0.001,500,10.0,adam,0.0001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-1660655.4118922884,-1596565.4661040148,-1529073.791753767,-1595431.5565833568,53723.954946685924,29
6.80744481086731,0.2707216386545588,0.010875701904296875,0.004231935344387926,relu,0.001,"(128, 64)",0.0005,300,10.0,adam,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-2550475.8471303275,-2539216.80869853,-2257767.3697968447,-2449153.341875234,135408.35576850417,205
6.6035239696502686,0.4631495307577895,0.009795824686686197,0.0026313776623852372,relu,0.001,"(128, 64)",0.0005,300,10.0,adam,0.0001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-2550475.8471303275,-2539216.80869853,-2257767.3697968447,-2449153.341875234,135408.35576850417,205
10.815246423085531,0.5627969071792005,0.005560954411824544,0.00021189285695120567,relu,0.001,"(128, 64)",0.0005,500,10.0,adam,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-2233476.1861041756,-2162210.8886982454,-2018434.2640774318,-2138040.446293284,89438.67460175419,139
11.349670251210531,0.11778375008955512,0.0056607723236083984,0.00024164410087190003,relu,0.001,"(128, 64)",0.0005,500,10.0,adam,0.0001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-2233476.1861041756,-2162210.8886982454,-2018434.2640774318,-2138040.446293284,89438.67460175419,139
4.606130282084147,0.6557984533030665,0.007331530253092448,3.097749721114417e-05,tanh,1e-05,"(64,)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28208189.21780338,-26843895.038057666,-27572930.89826303,-27541671.71804136,557409.1881093617,443
4.561128616333008,0.6302732968875424,0.007360617319742839,0.00014110329586692073,tanh,1e-05,"(64,)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28208189.21780338,-26843895.038057666,-27572930.89826303,-27541671.71804136,557409.1881093617,443
7.788462082544963,0.6303371187515285,0.007279634475708008,9.830847354285973e-05,tanh,1e-05,"(64,)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-27117277.291769806,-25782463.85447846,-26490798.01369028,-26463513.05331285,545276.7370124907,419
7.8853493531545,0.6085142763431062,0.007662057876586914,0.00043203499094726736,tanh,1e-05,"(64,)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-27117277.291769806,-25782463.85447846,-26490798.01369028,-26463513.05331285,545276.7370124907,419
4.238267739613851,0.07907333711549339,0.010904709498087565,0.0026327814277968273,tanh,1e-05,"(64,)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-29127215.633891955,-27735065.142909523,-28483354.021898106,-28448544.932899863,568875.7930593299,479
4.986674865086873,0.5448176512106861,0.009250164031982422,0.0021443905741262304,tanh,1e-05,"(64,)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-29127215.633891955,-27735065.142909523,-28483354.021898106,-28448544.932899863,568875.7930593299,479
7.420880476633708,0.6538260896499528,0.007523457209269206,0.0001911839853264319,tanh,1e-05,"(64,)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28539533.19785572,-27164972.537569795,-27899325.024883125,-27867943.586769547,561600.5984060059,457
7.744954824447632,0.36574129332638655,0.007448752721150716,0.00035895299891901223,tanh,1e-05,"(64,)",0.0005,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28539533.19785572,-27164972.537569795,-27899325.024883125,-27867943.586769547,561600.5984060059,457
8.071063041687012,0.36230931717414777,0.01145641009012858,0.0003022128512361536,tanh,1e-05,"(128,)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-26366651.302736375,-25065855.154237743,-25752472.944825213,-25728326.467266444,531322.2150265573,407
7.6303426424662275,0.6506931473117187,0.01122434933980306,7.66204101070817e-05,tanh,1e-05,"(128,)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-26366651.302736375,-25065855.154237743,-25752472.944825213,-25728326.467266444,531322.2150265573,407
14.112913688023886,0.7025668860428739,0.018363396326700848,0.009849971675570023,tanh,1e-05,"(128,)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-24339855.972339347,-23100627.638386354,-23749382.46210179,-23729955.357609164,506099.3151610353,391
13.088457028071085,0.06216480932946453,0.011649052302042643,0.00031391198116663486,tanh,1e-05,"(128,)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-24339855.972339347,-23100627.638386354,-23749382.46210179,-23729955.357609164,506099.3151610353,391
8.410526752471924,0.1847700729439022,0.01602307955423991,0.005470875599873624,tanh,1e-05,"(128,)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28112220.9054114,-26754424.216832083,-27480678.235793993,-27449107.78601249,554767.5079729613,433
7.581855773925781,0.43959577351358003,0.01175538698832194,0.0003025268622236597,tanh,1e-05,"(128,)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28112220.9054114,-26754424.216832083,-27480678.235793993,-27449107.78601249,554767.5079729613,433
13.2208993434906,0.24249019778769879,0.011657476425170898,0.00018091964655322438,tanh,1e-05,"(128,)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-26987870.070910413,-25665417.518808,-26365890.243072838,-26339725.944263753,540205.8965738125,413
12.968428134918213,0.0922084874208261,0.013144969940185547,0.0016296128881043788,tanh,1e-05,"(128,)",0.0005,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-26987870.070910413,-25665417.518808,-26365890.243072838,-26339725.944263753,540205.8965738125,413
14.750182708104452,0.07259202834842265,0.019939661026000977,0.0009277410706949794,tanh,1e-05,"(256,)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-23033150.782001894,-21831104.746041536,-22450211.207011126,-22438155.578351516,490807.2749927994,383
15.183614095052084,0.17580883789562068,0.03083960215250651,0.007976846561831017,tanh,1e-05,"(256,)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-23033150.782001894,-21831104.746041536,-22450211.207011126,-22438155.578351516,490807.2749927994,383
24.50395353635152,0.29833246236389954,0.020057201385498047,0.0003024407729843082,tanh,1e-05,"(256,)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-19563329.362408172,-18459714.40342504,-19026156.396985177,-19016400.054272797,450601.73404768825,371
24.65264121691386,0.11638179113039292,0.020026524861653645,0.0006695848256172084,tanh,1e-05,"(256,)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-19563329.362408172,-18459714.40342504,-19026156.396985177,-19016400.054272797,450601.73404768825,371
14.78245496749878,0.0438930315469876,0.01931142807006836,3.976375911596181e-05,tanh,1e-05,"(256,)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-26190177.488769542,-24894966.65799019,-25585896.03639252,-25557013.394384086,529161.8714527562,397
14.765077908833822,0.06193307744072517,0.026624202728271484,0.006732564149370376,tanh,1e-05,"(256,)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-26190177.488769542,-24894966.65799019,-25585896.03639252,-25557013.394384086,529161.8714527562,397
26.20317729314168,0.7423086801974249,0.02116107940673828,0.0012168097620084727,tanh,1e-05,"(256,)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-24120905.782192964,-22889718.695039798,-23532294.980417646,-23514306.48588347,502790.9441937602,385
25.36836798985799,0.07233473785004685,0.019909779230753582,0.00030728337157892214,tanh,1e-05,"(256,)",0.0005,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-24120905.782192964,-22889718.695039798,-23532294.980417646,-23514306.48588347,502790.9441937602,385
8.964037895202637,0.6332970446084014,0.012006123860677084,0.0005249185331114202,tanh,1e-05,"(64, 64)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28353242.43509842,-26972938.247394618,-27715896.13399677,-27680692.272163272,564056.3781302705,445
8.980694850285849,0.6212802866403729,0.011411746342976889,0.00015267631994978924,tanh,1e-05,"(64, 64)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28353242.43509842,-26972938.247394618,-27715896.13399677,-27680692.272163272,564056.3781302705,445
14.726922114690145,0.05348275429273046,0.012516180674235025,0.0010620638553581966,tanh,1e-05,"(64, 64)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-27268557.85987566,-25913208.143288415,-26642363.90086358,-26608043.30134255,553851.1480093388,421
14.771690289179483,0.029631254056848074,0.013288338979085287,0.0013065629677021897,tanh,1e-05,"(64, 64)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-27268557.85987566,-25913208.143288415,-26642363.90086358,-26608043.30134255,553851.1480093388,421
9.38313659032186,0.11286457745776476,0.011623541514078775,0.0002577663460004143,tanh,1e-05,"(64, 64)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-29197148.14612588,-27796589.61537331,-28551361.8097733,-28515033.190424163,572352.3832708948,481
8.442721605300903,0.5913719748977793,0.011791149775187174,0.0002333231938473288,tanh,1e-05,"(64, 64)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-29197148.14612588,-27796589.61537331,-28551361.8097733,-28515033.190424163,572352.3832708948,481
15.541233698527018,0.29664126609197133,0.017270882924397785,0.004855719755454104,tanh,1e-05,"(64, 64)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28637018.01458246,-27249044.613259554,-27996862.831325438,-27960975.153055817,567205.7150532814,463
15.175896565119425,0.23461975005630506,0.011719544728597006,8.713154404739224e-05,tanh,1e-05,"(64, 64)",0.0005,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28637018.01458246,-27249044.613259554,-27996862.831325438,-27960975.153055817,567205.7150532814,463
13.710891405741373,0.10309699583906046,0.017103910446166992,0.0005799034209356824,tanh,1e-05,"(128, 64)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28389479.378227793,-27006422.892245006,-27752203.963597957,-27716035.411356915,565209.3617903447,451
14.362767696380615,0.5541218675816113,0.015886465708414715,0.00016938688786304144,tanh,1e-05,"(128, 64)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28389479.378227793,-27006422.892245006,-27752203.963597957,-27716035.411356915,565209.3617903447,451
21.865066528320312,0.8152896156186581,0.01772419611612956,0.0029292732994984443,tanh,1e-05,"(128, 64)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-27304050.678048074,-25946819.997788858,-26677470.043463767,-26642780.2397669,554629.7964826744,427
22.857483466466267,0.23401907629852256,0.01626451810201009,0.00033951544202970275,tanh,1e-05,"(128, 64)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-27304050.678048074,-25946819.997788858,-26677470.043463767,-26642780.2397669,554629.7964826744,427
13.349663734436035,0.11882931300462998,0.01578823725382487,0.0005143073328496408,tanh,1e-05,"(128, 64)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-29229406.800678052,-27826670.50569661,-28582971.121696882,-28546349.47602385,573249.8797868267,487
13.329334259033203,0.06458923398574092,0.0161896546681722,0.00028721225412188604,tanh,1e-05,"(128, 64)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-29229406.800678052,-27826670.50569661,-28582971.121696882,-28546349.47602385,573249.8797868267,487
21.610244035720825,0.5466025523452668,0.015955527623494465,0.0005479398538902938,tanh,1e-05,"(128, 64)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28669299.351702835,-27279597.174131893,-28028262.19432535,-27992386.240053356,567910.4088131916,469
22.70363752047221,0.1771531423785078,0.01559146245320638,0.00039825059278219595,tanh,1e-05,"(128, 64)",0.0005,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28669299.351702835,-27279597.174131893,-28028262.19432535,-27992386.240053356,567910.4088131916,469
4.194581985473633,0.027047299367273618,0.007513602574666341,0.00022072550605948993,tanh,0.0001,"(64,)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28208189.217741746,-26843895.03822883,-27572930.897268157,-27541671.717746243,557409.1879947763,441
5.0848597685496015,0.6402539913706795,0.007484912872314453,0.00032702171147686477,tanh,0.0001,"(64,)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28208189.217741746,-26843895.03822883,-27572930.897268157,-27541671.717746243,557409.1879947763,441
7.328420082728068,0.8077755549302521,0.00778349240620931,0.0005029506215883334,tanh,0.0001,"(64,)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-27117277.29219841,-25782463.852878753,-26490798.014053773,-26463513.053043645,545276.7378558555,417
7.375922203063965,0.3953077105405417,0.007415056228637695,9.57447772385385e-05,tanh,0.0001,"(64,)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-27117277.29219841,-25782463.852878753,-26490798.014053773,-26463513.053043645,545276.7378558555,417
4.975113391876221,0.6352998191021998,0.008167584737141928,0.0013138075842055255,tanh,0.0001,"(64,)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-29127215.633887548,-27735065.14292312,-28483354.021866493,-28448544.932892386,568875.7930512481,477
4.139756600062053,0.03525551465506559,0.007902701695760092,0.00036092532517025965,tanh,0.0001,"(64,)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-29127215.633887548,-27735065.14292312,-28483354.021866493,-28448544.932892386,568875.7930512481,477
7.980155944824219,0.2455020824560157,0.00746464729309082,0.0001700178027581543,tanh,0.0001,"(64,)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28539533.19793685,-27164972.537703753,-27899325.024923246,-27867943.586854618,561600.5983832013,459
7.448224067687988,0.45702013033142735,0.007283608118693034,0.0002517890090154959,tanh,0.0001,"(64,)",0.0005,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28539533.19793685,-27164972.537703753,-27899325.024923246,-27867943.586854618,561600.5983832013,459
9.093597253163656,1.37644927764638,0.012006839116414389,0.0008646164733388709,tanh,0.0001,"(128,)",0.001,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-26366651.30243929,-25065855.149535663,-25752472.945203274,-25728326.465726078,531322.216867553,405
8.000678141911825,0.7404813977466977,0.01234594980875651,0.0011316593270814844,tanh,0.0001,"(128,)",0.001,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-26366651.30243929,-25065855.149535663,-25752472.945203274,-25728326.465726078,531322.216867553,405
13.335394541422525,0.08964305193935852,0.014192501703898111,0.003618297385907121,tanh,0.0001,"(128,)",0.001,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-24339855.97245414,-23100627.64610064,-23749382.457527716,-23729955.358694166,506099.31195108435,393
13.279645681381226,0.09745547282384596,0.012943347295125326,0.0014548835717156097,tanh,0.0001,"(128,)",0.001,500,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-24339855.97245414,-23100627.64610064,-23749382.457527716,-23729955.358694166,506099.31195108435,393
7.639868259429932,0.48807994932022075,0.015511194864908854,0.005329093571346808,tanh,0.0001,"(128,)",0.0005,300,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-28112220.905444115,-26754424.216889873,-27480678.235790554,-27449107.786041513,554767.5079618092,435
8.265684048334757,0.2837458238278036,0.014964421590169271,0.004709183100459342,tanh,0.0001,"(128,)",0.0005,300,10.0,adam,0.0001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.0001}",-28112220.905444115,-26754424.216889873,-27480678.235790554,-27449107.786041513,554767.5079618092,435
13.263456106185913,0.16504031731061117,0.013529380162556967,0.002857609595748923,tanh,0.0001,"(128,)",0.0005,500,10.0,adam,0.001,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005, 'max_iter': 500, 'n_iter_no_change': 10, 'solver': 'adam', 'tol': 0.001}",-26987870.069935918,-25665417.519058727,-26365890.243286405,-26339725.944093686,540205.8960832015,411
