mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.16399216651916504,0.001574506705220441,0.10359470049540202,0.0012239786673461249,1.0,0.05,auto,rbf,True,"{'C': 1, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-6096073.776313824,-5594579.629133896,-5834483.066235484,-5841712.157227735,204797.9324950351,381
0.16240143775939941,0.002018252951804071,0.10448225339253743,0.00022110083723460023,1.0,0.05,auto,rbf,False,"{'C': 1, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-6096073.776313824,-5594579.629133896,-5834483.066235484,-5841712.157227735,204797.9324950351,381
0.12464165687561035,0.009340692140671089,0.04761735598246256,0.0035692841706429384,1.0,0.05,auto,linear,True,"{'C': 1, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-3924774.789806339,-3933994.522524618,-4020193.2598580946,-3959654.1907296837,42972.743578924514,259
0.12071593602498372,0.0005405794624061627,0.04444034894307455,0.0011772658523264993,1.0,0.05,auto,linear,False,"{'C': 1, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-3924774.789806339,-3933994.522524618,-4020193.2598580946,-3959654.1907296837,42972.743578924514,259
0.16169182459513345,0.001402177498717482,0.10594518979390462,0.0013269956944691737,1.0,0.05,0.1,rbf,True,"{'C': 1, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-6132479.4207312865,-5630957.395509449,-5856338.928911957,-5873258.581717565,205094.7609178907,387
0.17153000831604004,0.012848837222736153,0.10529438654581706,0.0014745545975018103,1.0,0.05,0.1,rbf,False,"{'C': 1, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-6132479.4207312865,-5630957.395509449,-5856338.928911957,-5873258.581717565,205094.7609178907,387
0.11789623896280925,0.0008401878019313606,0.043199777603149414,7.940758567671155e-05,1.0,0.05,0.1,linear,True,"{'C': 1, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-3924774.789806339,-3933994.522524618,-4020193.2598580946,-3959654.1907296837,42972.743578924514,259
0.11678481101989746,0.0010004182788218505,0.04336730639139811,0.0003760111363079612,1.0,0.05,0.1,linear,False,"{'C': 1, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-3924774.789806339,-3933994.522524618,-4020193.2598580946,-3959654.1907296837,42972.743578924514,259
0.17446502049763998,0.01253517481492734,0.10761404037475586,0.001683527740486685,1.0,0.1,scale,rbf,True,"{'C': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-6093597.036890303,-5591648.111720179,-5832581.036779981,-5839275.395130155,204974.4564494984,367
0.16543706258138022,0.0034700013810601152,0.10538887977600098,0.000160464855252424,1.0,0.1,scale,rbf,False,"{'C': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-6093597.036890303,-5591648.111720179,-5832581.036779981,-5839275.395130155,204974.4564494984,367
0.12167000770568848,0.001403012505641538,0.04238192240397135,0.0009308088981970345,1.0,0.1,scale,linear,True,"{'C': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-3924769.9225800107,-3934000.2749077203,-4020218.1051587164,-3959662.767548816,42984.58278507305,265
0.1193677584330241,0.0027058483343000974,0.04259673754374186,0.0007123015732386439,1.0,0.1,scale,linear,False,"{'C': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-3924769.9225800107,-3934000.2749077203,-4020218.1051587164,-3959662.767548816,42984.58278507305,265
0.17406288782755533,0.014992861116500476,0.10668317476908366,0.0017730739710700065,1.0,0.1,auto,rbf,True,"{'C': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-6096073.776313824,-5594583.737514679,-5834457.71060093,-5841705.074809811,204796.57869810547,379
0.1632376511891683,0.0031690479408861866,0.10418351491292317,0.00040713425561667325,1.0,0.1,auto,rbf,False,"{'C': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-6096073.776313824,-5594583.737514679,-5834457.71060093,-5841705.074809811,204796.57869810547,379
0.11582573254903157,0.0009315862648974326,0.041645050048828125,0.00022141021756504314,1.0,0.1,auto,linear,True,"{'C': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-3924769.9225800107,-3934000.2749077203,-4020218.1051587164,-3959662.767548816,42984.58278507305,265
0.1248776117960612,0.011970131567360945,0.04172428448994955,0.0003350671711621044,1.0,0.1,auto,linear,False,"{'C': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-3924769.9225800107,-3934000.2749077203,-4020218.1051587164,-3959662.767548816,42984.58278507305,265
0.1714359919230143,0.018808272280899457,0.10993520418802898,0.007382138132337506,1.0,0.1,0.1,rbf,True,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-6132479.4207312865,-5630957.395509449,-5856339.691919874,-5873258.836053536,205094.7399363119,389
0.2593386173248291,0.05535546035739701,0.1782526969909668,0.012998210802765265,1.0,0.1,0.1,rbf,False,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-6132479.4207312865,-5630957.395509449,-5856339.691919874,-5873258.836053536,205094.7399363119,389
0.21173850695292154,0.02874250689506499,0.06660787264506023,0.012062350769570199,1.0,0.1,0.1,linear,True,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-3924769.9225800107,-3934000.2749077203,-4020218.1051587164,-3959662.767548816,42984.58278507305,265
0.18933256467183432,0.031246135927678848,0.07239937782287598,0.011278245279537302,1.0,0.1,0.1,linear,False,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-3924769.9225800107,-3934000.2749077203,-4020218.1051587164,-3959662.767548816,42984.58278507305,265
0.21850021680196127,0.0434929486808081,0.11799581845601399,0.01916324263436041,1.0,0.2,scale,rbf,True,"{'C': 1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-6093597.036890303,-5591655.129973933,-5832459.019344159,-5839237.0620694645,204972.96712347204,365
0.16259686152140299,0.001771604343133049,0.10615015029907227,0.0005111281757287114,1.0,0.2,scale,rbf,False,"{'C': 1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-6093597.036890303,-5591655.129973933,-5832459.019344159,-5839237.0620694645,204972.96712347204,365
0.12283953030904134,0.005579000063881875,0.05177489916483561,0.009868530635738464,1.0,0.2,scale,linear,True,"{'C': 1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-3924760.0889584026,-3934011.682023846,-4020267.8545870744,-3959679.875189774,43008.33585207933,271
0.12360572814941406,0.0018074455715271953,0.043771584828694664,0.001636212094720097,1.0,0.2,scale,linear,False,"{'C': 1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-3924760.0889584026,-3934011.682023846,-4020267.8545870744,-3959679.875189774,43008.33585207933,271
0.1680468718210856,0.004751165118840322,0.10718345642089844,0.003269224495251494,1.0,0.2,auto,rbf,True,"{'C': 1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-6096073.776313824,-5594585.112747646,-5834337.223502226,-5841665.370854565,204797.45478408813,377
0.17809883753458658,0.00823014803132138,0.1169603665669759,0.006888764293266491,1.0,0.2,auto,rbf,False,"{'C': 1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-6096073.776313824,-5594585.112747646,-5834337.223502226,-5841665.370854565,204797.45478408813,377
0.11925689379374187,0.0024189103247698324,0.045989036560058594,0.00257461895617506,1.0,0.2,auto,linear,True,"{'C': 1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-3924760.0889584026,-3934011.682023846,-4020267.8545870744,-3959679.875189774,43008.33585207933,271
0.11901052792867024,0.001413398965776787,0.042916456858317055,0.0007952687573577691,1.0,0.2,auto,linear,False,"{'C': 1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-3924760.0889584026,-3934011.682023846,-4020267.8545870744,-3959679.875189774,43008.33585207933,271
0.17233792940775552,0.008599433491650972,0.1060945192972819,0.0035858691703402534,1.0,0.2,0.1,rbf,True,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-6132479.4207312865,-5630957.395509449,-5856341.218274905,-5873259.3448385475,205094.69796571363,391
0.1652043660481771,0.003819126311386985,0.10680389404296875,0.005191238481038389,1.0,0.2,0.1,rbf,False,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-6132479.4207312865,-5630957.395509449,-5856341.218274905,-5873259.3448385475,205094.69796571363,391
0.11729892094930013,0.0018190452981363757,0.04288029670715332,0.00021252614845016068,1.0,0.2,0.1,linear,True,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-3924760.0889584026,-3934011.682023846,-4020267.8545870744,-3959679.875189774,43008.33585207933,271
0.11708402633666992,0.0010994322690153875,0.04200601577758789,0.0012726258637119228,1.0,0.2,0.1,linear,False,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-3924760.0889584026,-3934011.682023846,-4020267.8545870744,-3959679.875189774,43008.33585207933,271
0.17802532513936362,0.008889163018118065,0.10520633061726888,0.0019635866072317057,1.0,0.5,scale,rbf,True,"{'C': 1, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-6093597.036890303,-5591667.421750272,-5832093.08703669,-5839119.181892422,204972.12679670413,363
0.16863536834716797,0.004611264941675579,0.10591522852579753,0.0021456330693076834,1.0,0.5,scale,rbf,False,"{'C': 1, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-6093597.036890303,-5591667.421750272,-5832093.08703669,-5839119.181892422,204972.12679670413,363
0.11849379539489746,0.0012261854465716751,0.042692104975382485,0.0003833510446436226,1.0,0.5,scale,linear,True,"{'C': 1, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-3924661.559802194,-3934050.0830717226,-4020417.542485071,-3959709.728452996,43097.680569533906,277
0.12404735883076985,0.009456070647565477,0.046682119369506836,0.0060684907791737205,1.0,0.5,scale,linear,False,"{'C': 1, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-3924661.559802194,-3934050.0830717226,-4020417.542485071,-3959709.728452996,43097.680569533906,277
0.16631126403808594,0.0004598106538892874,0.10573832194010417,0.001547484622652842,1.0,0.5,auto,rbf,True,"{'C': 1, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-6096073.776313824,-5594585.112747648,-5833970.903831031,-5841543.2642975,204801.8968070086,375
0.16240906715393066,0.00027563092002070395,0.10480586687723796,0.0016574707615548856,1.0,0.5,auto,rbf,False,"{'C': 1, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-6096073.776313824,-5594585.112747648,-5833970.903831031,-5841543.2642975,204801.8968070086,375
0.12826021512349448,0.013236948108099961,0.04274280865987142,6.259182734976583e-05,1.0,0.5,auto,linear,True,"{'C': 1, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-3924661.559802194,-3934050.0830717226,-4020417.542485071,-3959709.728452996,43097.680569533906,277
0.11713027954101562,0.0010080661388031874,0.04269186655680338,0.0017768792104491781,1.0,0.5,auto,linear,False,"{'C': 1, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-3924661.559802194,-3934050.0830717226,-4020417.542485071,-3959709.728452996,43097.680569533906,277
0.15927743911743164,0.0006786894648818584,0.10298975308736165,0.0005347077753876557,1.0,0.5,0.1,rbf,True,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-6132479.4207312865,-5630957.395509449,-5856450.053962468,-5873295.623401068,205091.71176644595,393
0.1695834000905355,0.007278794765224091,0.1014248530069987,0.00041544642456280834,1.0,0.5,0.1,rbf,False,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-6132479.4207312865,-5630957.395509449,-5856450.053962468,-5873295.623401068,205091.71176644595,393
0.11730678876241048,0.0011047552098570764,0.04326836268107096,0.0003151002776615228,1.0,0.5,0.1,linear,True,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-3924661.559802194,-3934050.0830717226,-4020417.542485071,-3959709.728452996,43097.680569533906,277
0.11647526423136394,0.0004252861014842506,0.041907707850138344,0.0009288436435646964,1.0,0.5,0.1,linear,False,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-3924661.559802194,-3934050.0830717226,-4020417.542485071,-3959709.728452996,43097.680569533906,277
0.17085623741149902,0.013926690581776853,0.10487850507100423,0.0012999437195810135,1.0,1.0,scale,rbf,True,"{'C': 1, 'epsilon': 1.0, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-6093597.036890303,-5591667.421750272,-5831483.599857574,-5838916.019499384,204979.2921003711,361
0.16228572527567545,0.0015730645293719598,0.10362998644510905,0.0008772307492379445,1.0,1.0,scale,rbf,False,"{'C': 1, 'epsilon': 1.0, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-6093597.036890303,-5591667.421750272,-5831483.599857574,-5838916.019499384,204979.2921003711,361
0.1167459487915039,0.0010927756509205478,0.04230372111002604,0.00013467369599211383,1.0,1.0,scale,linear,True,"{'C': 1, 'epsilon': 1.0, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-3924466.7977590766,-3934330.439289758,-4020743.7603453733,-3959846.9991314025,43248.38725952656,283
0.11823717753092448,0.0011405669279537416,0.04260126749674479,0.0008094360582063834,1.0,1.0,scale,linear,False,"{'C': 1, 'epsilon': 1.0, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-3924466.7977590766,-3934330.439289758,-4020743.7603453733,-3959846.9991314025,43248.38725952656,283
0.22259648640950522,0.04376448735232692,0.17837985356648764,0.04695966505767721,1.0,1.0,auto,rbf,True,"{'C': 1, 'epsilon': 1.0, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-6096073.776313824,-5594283.14259489,-5833360.770911929,-5841239.229940214,204930.90316739705,373
0.4079240957895915,0.06772055426976198,0.2816855112711589,0.05241659788946313,1.0,1.0,auto,rbf,False,"{'C': 1, 'epsilon': 1.0, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-6096073.776313824,-5594283.14259489,-5833360.770911929,-5841239.229940214,204930.90316739705,373
0.40021459261576336,0.19226686322584993,0.10080941518147786,0.022476996901425465,1.0,1.0,auto,linear,True,"{'C': 1, 'epsilon': 1.0, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-3924466.7977590766,-3934330.439289758,-4020743.7603453733,-3959846.9991314025,43248.38725952656,283
0.17705225944519043,0.025427809085918674,0.05630572636922201,0.006657797511997248,1.0,1.0,auto,linear,False,"{'C': 1, 'epsilon': 1.0, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-3924466.7977590766,-3934330.439289758,-4020743.7603453733,-3959846.9991314025,43248.38725952656,283
0.2043766180674235,0.026457980743580994,0.1047525405883789,0.0018703677532414232,1.0,1.0,0.1,rbf,True,"{'C': 1, 'epsilon': 1.0, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-6132479.4207312865,-5630784.242110715,-5857031.505385547,-5873431.722742517,205144.2393533529,395
0.16224400202433267,0.0027059913153496553,0.10847361882527669,0.00032163607923924465,1.0,1.0,0.1,rbf,False,"{'C': 1, 'epsilon': 1.0, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-6132479.4207312865,-5630784.242110715,-5857031.505385547,-5873431.722742517,205144.2393533529,395
0.11792953809102376,0.001486002117301475,0.04319914182027181,0.0006456770224309362,1.0,1.0,0.1,linear,True,"{'C': 1, 'epsilon': 1.0, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-3924466.7977590766,-3934330.439289758,-4020743.7603453733,-3959846.9991314025,43248.38725952656,283
0.12258195877075195,0.0024917426109176024,0.04362789789835612,0.0017703757352137354,1.0,1.0,0.1,linear,False,"{'C': 1, 'epsilon': 1.0, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-3924466.7977590766,-3934330.439289758,-4020743.7603453733,-3959846.9991314025,43248.38725952656,283
0.17378449440002441,0.013857951981285579,0.10566155115763347,0.0024685972306127215,10.0,0.01,scale,rbf,True,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-4941739.944610948,-4653699.957964408,-4802597.301294164,-4799345.734623172,117614.30749472784,289
0.1638952096303304,0.002130148748748887,0.10353175799051921,0.0003098001104638479,10.0,0.01,scale,rbf,False,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-4941739.944610948,-4653699.957964408,-4802597.301294164,-4799345.734623172,117614.30749472784,289
0.12390907605489095,0.002241220720590563,0.044539690017700195,0.0022962404484397434,10.0,0.01,scale,linear,True,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-2679442.542307823,-2705296.388158662,-2780328.7839783784,-2721689.2381482874,42786.70032996401,211
0.20167883237202963,0.02835822643665579,0.04353173573811849,0.0020897761005684197,10.0,0.01,scale,linear,False,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-2679442.542307823,-2705296.3881586627,-2780328.7839783784,-2721689.2381482883,42786.70032996389,214
0.16396641731262207,0.0005498910766155502,0.10488780339558919,0.0024152460457498403,10.0,0.01,auto,rbf,True,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-4963721.936498947,-4660858.724353766,-4806081.029099744,-4810220.563317486,123678.03126230401,301
0.16396514574686685,0.001876759024295754,0.10936935742696126,0.005595569816436083,10.0,0.01,auto,rbf,False,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-4963721.936498947,-4660858.724353766,-4806081.029099744,-4810220.563317486,123678.03126230401,301
0.1327242056528727,0.010476256328052375,0.05011359850565592,0.011472260369303898,10.0,0.01,auto,linear,True,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-2679442.542307823,-2705296.388158662,-2780328.7839783784,-2721689.2381482874,42786.70032996401,211
0.18436821301778158,0.020752408113395047,0.04329744974772135,0.0021431090909827823,10.0,0.01,auto,linear,False,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-2679442.542307823,-2705296.3881586627,-2780328.7839783784,-2721689.2381482883,42786.70032996389,214
0.15989557902018228,0.002988469358348413,0.10546612739562988,0.0016842075183419064,10.0,0.01,0.1,rbf,True,"{'C': 10, 'epsilon': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-5196756.458213643,-4798569.1809664825,-4943126.4422280695,-4979484.027136065,164579.6310313711,313
0.16719929377237955,0.011930184727775562,0.1028299331665039,0.0004058372137259024,10.0,0.01,0.1,rbf,False,"{'C': 10, 'epsilon': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-5196756.458213643,-4798569.1809664825,-4943126.4422280695,-4979484.027136065,164579.6310313711,313
0.12090675036112468,0.001446107477246445,0.04221836725870768,0.00021734712736026196,10.0,0.01,0.1,linear,True,"{'C': 10, 'epsilon': 0.01, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-2679442.542307823,-2705296.388158662,-2780328.7839783784,-2721689.2381482874,42786.70032996401,211
0.18811829884847006,0.018885152938139336,0.041368563969930015,0.0004731713423012605,10.0,0.01,0.1,linear,False,"{'C': 10, 'epsilon': 0.01, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-2679442.542307823,-2705296.3881586627,-2780328.7839783784,-2721689.2381482883,42786.70032996389,214
0.16559664408365884,0.008001954521314263,0.10363682111104329,0.0016599072962661691,10.0,0.05,scale,rbf,True,"{'C': 10, 'epsilon': 0.05, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-4941750.871530376,-4653724.739198706,-4802613.314241408,-4799362.974990164,117608.63561099966,291
0.16188931465148926,0.001546840644578221,0.1023084322611491,0.000671589471866635,10.0,0.05,scale,rbf,False,"{'C': 10, 'epsilon': 0.05, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-4941750.871530376,-4653724.739198706,-4802613.314241408,-4799362.974990164,117608.63561099966,291
0.12124546368916829,0.0011787139725370464,0.04580370585123698,0.0032558572821259984,10.0,0.05,scale,linear,True,"{'C': 10, 'epsilon': 0.05, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-2679413.9733174867,-2705267.0691688447,-2780351.7024054434,-2721677.581630592,42810.31789807451,205
0.1877110799153646,0.02501840415858681,0.04212474822998047,0.0016720866709782985,10.0,0.05,scale,linear,False,"{'C': 10, 'epsilon': 0.05, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-2679413.9733174876,-2705267.0691688447,-2780351.7024054434,-2721677.581630592,42810.31789807421,205
0.16224201520284018,0.0007496826040336205,0.10410650571187337,0.0009746491312665129,10.0,0.05,auto,rbf,True,"{'C': 10, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-4963763.908198044,-4660861.509925034,-4806049.278445677,-4810224.8988562515,123694.63091081781,303
0.16255704561869302,0.00031126854042067144,0.1154947280883789,0.013566209360704124,10.0,0.05,auto,rbf,False,"{'C': 10, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-4963763.908198044,-4660861.509925034,-4806049.278445677,-4810224.8988562515,123694.63091081781,303
0.12614178657531738,0.004529105111293343,0.043357133865356445,0.0005318773132481398,10.0,0.05,auto,linear,True,"{'C': 10, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-2679413.9733174867,-2705267.0691688447,-2780351.7024054434,-2721677.581630592,42810.31789807451,205
0.18996008237202963,0.02469909269684131,0.04328441619873047,0.0006049259942568394,10.0,0.05,auto,linear,False,"{'C': 10, 'epsilon': 0.05, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-2679413.9733174876,-2705267.0691688447,-2780351.7024054434,-2721677.581630592,42810.31789807421,205
0.17226107915242514,0.014571356326055248,0.1052078406016032,0.0004277571433295783,10.0,0.05,0.1,rbf,True,"{'C': 10, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-5196784.970929973,-4798569.117941611,-4943123.75292662,-4979492.613932734,164592.39944171914,315
0.16213742891947427,0.0020405446040070627,0.10652724901835124,0.0042216596155497605,10.0,0.05,0.1,rbf,False,"{'C': 10, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-5196784.970929973,-4798569.117941611,-4943123.75292662,-4979492.613932734,164592.39944171914,315
0.12894161542256674,0.004662717166692949,0.043547471364339195,0.0003986974763129806,10.0,0.05,0.1,linear,True,"{'C': 10, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True}",-2679413.9733174867,-2705267.0691688447,-2780351.7024054434,-2721677.581630592,42810.31789807451,205
0.19701536496480307,0.01827657103105244,0.044101317723592125,0.0012153469225159028,10.0,0.05,0.1,linear,False,"{'C': 10, 'epsilon': 0.05, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': False}",-2679413.9733174876,-2705267.0691688447,-2780351.7024054434,-2721677.581630592,42810.31789807421,205
0.22136561075846353,0.06295942623943887,0.16104928652445474,0.0019214621584578626,10.0,0.1,scale,rbf,True,"{'C': 10, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",-4941764.481097618,-4653756.3600259805,-4802633.331553888,-4799384.724225829,117601.26002154541,293
0.2952250639597575,0.04036181227315794,0.18443814913431802,0.012228469862459986,10.0,0.1,scale,rbf,False,"{'C': 10, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",-4941764.481097618,-4653756.3600259805,-4802633.331553888,-4799384.724225829,117601.26002154541,293
0.1720444361368815,0.012666693177577596,0.07722894350687663,0.003830214482829773,10.0,0.1,scale,linear,True,"{'C': 10, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True}",-2679378.611273556,-2705230.327315511,-2780379.713998088,-2721662.8841957184,42839.44741402724,199
0.23792505264282227,0.055494266734072296,0.05325977007548014,0.012548456449452981,10.0,0.1,scale,linear,False,"{'C': 10, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False}",-2679378.611273556,-2705230.327315511,-2780379.8583950824,-2721662.9323280496,42839.51338542098,202
0.16171789169311523,0.0010823386500386782,0.10408480962117513,0.0023583450373313997,10.0,0.1,auto,rbf,True,"{'C': 10, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",-4963816.377321915,-4660880.57797601,-4806009.366098408,-4810235.440465444,123709.11960388474,305
0.1607038974761963,0.0011105882565037816,0.10622898737589519,0.003292412443402004,10.0,0.1,auto,rbf,False,"{'C': 10, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",-4963816.377321915,-4660880.57797601,-4806009.366098408,-4810235.440465444,123709.11960388474,305
0.1320523420969645,0.015329035888481201,0.042264858881632485,0.0006727593362708049,10.0,0.1,auto,linear,True,"{'C': 10, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True}",-2679378.611273556,-2705230.327315511,-2780379.713998088,-2721662.8841957184,42839.44741402724,199
0.18428373336791992,0.02347890180325832,0.042084296544392906,0.00019181317589168524,10.0,0.1,auto,linear,False,"{'C': 10, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False}",-2679378.611273556,-2705230.327315511,-2780379.8583950824,-2721662.9323280496,42839.51338542098,202
0.1602478822072347,0.0009759336806803729,0.1033480167388916,0.0024945486376405945,10.0,0.1,0.1,rbf,True,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': True}",-5196820.2296167575,-4798569.1547067575,-4943120.572921091,-4979503.319081535,164608.13635292373,317
0.17147000630696616,0.012779850705282298,0.10569540659586589,0.003196732337872147,10.0,0.1,0.1,rbf,False,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf', 'shrinking': False}",-5196820.2296167575,-4798569.1547067575,-4943120.572921091,-4979503.319081535,164608.13635292373,317
